../../problem-instances/benchmarks/bbcm/4C.dat	41	69	343.0	388.0	82	[0, 1, 2, 3, 4, 5, 11, 10, 9, 14, 15, 16, 17, 21, 20, 21, 27, 26, 25, 24, 14, 13, 8, 7, 1, 2, 8, 9, 3, 4, 10, 16, 19, 18, 19, 16, 10, 15, 18, 25, 31, 30, 34, 33, 37, 38, 35, 34, 35, 31, 26, 20, 19, 26, 32, 36, 40, 36, 35, 39, 40, 39, 38, 34, 33, 28, 22, 13, 23, 24, 30, 29, 28, 29, 23, 22, 12, 13, 12, 6, 7, 6, 0]
../../problem-instances/benchmarks/bbcm/4D.dat	41	69	343.0	388.0	82	[0, 1, 2, 3, 4, 5, 11, 10, 9, 3, 4, 10, 16, 10, 15, 18, 25, 26, 20, 19, 16, 19, 18, 19, 26, 27, 21, 20, 21, 17, 16, 15, 14, 24, 30, 34, 33, 37, 38, 34, 35, 34, 33, 28, 22, 13, 8, 7, 6, 12, 13, 12, 22, 23, 24, 25, 31, 35, 39, 38, 35, 36, 40, 39, 40, 36, 32, 26, 31, 30, 29, 28, 29, 23, 13, 14, 9, 8, 2, 1, 7, 6, 0]
../../problem-instances/benchmarks/bbcm/5A.dat	34	65	367.0	415.0	76	[0, 6, 5, 11, 18, 17, 11, 12, 18, 19, 25, 26, 31, 30, 29, 28, 24, 25, 30, 31, 32, 33, 23, 22, 27, 33, 32, 27, 26, 20, 19, 13, 14, 21, 27, 22, 21, 20, 14, 8, 2, 1, 7, 13, 7, 8, 9, 10, 16, 15, 22, 15, 9, 3, 4, 10, 16, 23, 10, 3, 2, 9, 15, 14, 13, 12, 1, 0, 6, 12, 18, 24, 29, 28, 17, 5, 0]
../../problem-instances/benchmarks/bbcm/5B.dat	34	65	367.0	415.0	76	[0, 6, 12, 18, 19, 20, 21, 22, 27, 26, 20, 14, 13, 7, 8, 9, 15, 9, 10, 3, 2, 1, 7, 13, 19, 25, 26, 31, 32, 33, 27, 22, 15, 16, 23, 33, 32, 27, 21, 14, 15, 22, 23, 10, 16, 10, 4, 3, 9, 2, 8, 14, 13, 12, 18, 11, 12, 1, 0, 6, 5, 17, 18, 24, 29, 28, 24, 25, 30, 31, 30, 29, 28, 17, 11, 5, 0]
../../problem-instances/benchmarks/bbcm/5C.dat	34	65	367.0	415.0	76	[0, 1, 2, 9, 15, 9, 3, 10, 16, 10, 9, 8, 2, 3, 4, 10, 23, 33, 32, 33, 27, 26, 20, 19, 18, 11, 17, 18, 12, 11, 5, 6, 12, 1, 7, 13, 7, 8, 14, 15, 22, 15, 16, 23, 22, 27, 21, 20, 14, 13, 19, 25, 24, 28, 29, 30, 31, 30, 25, 26, 31, 32, 27, 22, 21, 14, 13, 12, 18, 24, 29, 28, 17, 5, 0, 6, 0]
../../problem-instances/benchmarks/bbcm/5D.dat	34	65	367.0	415.0	76	[0, 6, 12, 1, 7, 13, 14, 8, 9, 15, 22, 21, 14, 13, 19, 20, 26, 31, 30, 25, 26, 27, 21, 20, 14, 15, 22, 27, 32, 33, 27, 22, 23, 10, 16, 15, 9, 3, 10, 4, 3, 2, 1, 0, 5, 17, 28, 29, 30, 31, 32, 33, 23, 16, 10, 9, 2, 8, 7, 13, 12, 18, 11, 17, 18, 24, 28, 29, 24, 25, 19, 18, 12, 11, 5, 6, 0]
../../problem-instances/benchmarks/bbcm/6A.dat	31	50	190.0	221.0	60	[0, 6, 5, 4, 9, 15, 16, 10, 5, 30, 28, 26, 23, 22, 24, 27, 30, 4, 9, 13, 14, 15, 9, 10, 11, 12, 18, 17, 20, 21, 18, 19, 21, 18, 20, 17, 11, 7, 6, 7, 1, 7, 8, 12, 3, 2, 3, 8, 2, 1, 0, 30, 28, 26, 25, 22, 25, 27, 28, 29, 0]
../../problem-instances/benchmarks/bbcm/6B.dat	31	50	190.0	221.0	60	[0, 6, 7, 1, 0, 30, 28, 26, 28, 27, 25, 22, 25, 26, 23, 22, 24, 27, 30, 4, 5, 6, 7, 11, 17, 18, 21, 19, 18, 21, 20, 17, 20, 18, 12, 8, 3, 2, 8, 7, 1, 2, 3, 12, 11, 10, 9, 4, 9, 15, 14, 13, 9, 15, 16, 10, 5, 30, 28, 29, 0]
../../problem-instances/benchmarks/bbcm/6C.dat	31	50	190.0	221.0	60	[0, 6, 7, 1, 7, 11, 12, 3, 8, 2, 3, 2, 1, 0, 30, 28, 26, 23, 22, 24, 27, 25, 22, 25, 26, 28, 30, 5, 10, 16, 15, 9, 4, 5, 6, 7, 8, 12, 18, 20, 21, 18, 21, 19, 18, 17, 20, 17, 11, 10, 9, 15, 14, 13, 9, 4, 30, 27, 28, 29, 0]
../../problem-instances/benchmarks/bbcm/7A.dat	40	66	249.0	279.0	78	[0, 39, 7, 8, 9, 8, 14, 15, 9, 0, 7, 13, 14, 15, 10, 11, 16, 12, 18, 17, 16, 19, 20, 21, 24, 23, 20, 19, 22, 23, 24, 21, 17, 12, 6, 12, 11, 5, 6, 2, 1, 35, 28, 29, 36, 2, 3, 4, 38, 37, 36, 30, 37, 3, 4, 38, 31, 30, 29, 36, 35, 34, 33, 26, 25, 26, 27, 34, 0, 10, 0, 1, 5, 0, 32, 33, 25, 32, 0]
../../problem-instances/benchmarks/bbcm/7B.dat	40	66	249.0	279.0	78	[0, 1, 2, 6, 12, 6, 5, 11, 16, 19, 20, 23, 22, 19, 20, 21, 24, 23, 24, 21, 17, 18, 12, 16, 17, 12, 11, 10, 0, 39, 7, 8, 9, 8, 14, 15, 10, 0, 7, 13, 14, 15, 9, 0, 5, 1, 35, 36, 30, 37, 38, 4, 38, 31, 30, 29, 36, 37, 3, 4, 3, 2, 36, 29, 28, 35, 34, 27, 26, 25, 33, 32, 0, 34, 33, 26, 25, 32, 0]
../../problem-instances/benchmarks/bbcm/7C.dat	40	66	249.0	279.0	78	[0, 7, 13, 14, 15, 14, 8, 9, 8, 7, 39, 0, 34, 35, 28, 29, 30, 36, 2, 6, 12, 18, 17, 21, 20, 19, 22, 23, 24, 21, 24, 23, 20, 19, 16, 12, 11, 10, 0, 5, 6, 12, 17, 16, 11, 5, 1, 35, 36, 29, 36, 37, 38, 4, 3, 37, 30, 31, 38, 4, 3, 2, 1, 0, 32, 25, 26, 27, 34, 33, 26, 25, 33, 32, 0, 10, 15, 9, 0]
../../problem-instances/benchmarks/bbcm/8A.dat	30	63	347.0	385.0	72	[0, 8, 1, 8, 9, 14, 8, 7, 12, 11, 10, 5, 6, 3, 5, 3, 4, 7, 13, 14, 17, 18, 14, 7, 0, 4, 7, 6, 11, 15, 10, 19, 26, 27, 28, 20, 15, 19, 23, 27, 20, 23, 26, 19, 20, 21, 22, 17, 25, 22, 29, 24, 28, 21, 28, 29, 25, 29, 24, 21, 16, 15, 12, 16, 13, 12, 16, 17, 18, 9, 2, 1, 0]
../../problem-instances/benchmarks/bbcm/8B.dat	30	63	347.0	385.0	72	[0, 4, 7, 4, 3, 6, 7, 12, 15, 10, 11, 15, 20, 28, 27, 20, 21, 16, 13, 7, 0, 1, 2, 9, 18, 17, 18, 14, 7, 8, 1, 8, 9, 14, 13, 12, 11, 6, 5, 3, 5, 10, 19, 20, 23, 27, 26, 19, 23, 26, 19, 15, 16, 12, 16, 17, 22, 29, 25, 22, 21, 24, 29, 28, 21, 28, 24, 29, 25, 17, 14, 8, 0]
../../problem-instances/benchmarks/bbcm/8C.dat	30	63	347.0	385.0	72	[0, 7, 4, 0, 1, 2, 9, 8, 14, 9, 18, 14, 7, 12, 13, 16, 21, 20, 23, 27, 26, 23, 19, 20, 28, 21, 28, 24, 29, 25, 17, 16, 12, 15, 10, 19, 26, 19, 15, 11, 10, 5, 3, 4, 7, 13, 14, 17, 18, 17, 22, 21, 24, 29, 22, 25, 29, 28, 27, 20, 15, 16, 12, 11, 6, 5, 3, 6, 7, 8, 1, 8, 0]
